#Firmware: console20250221 firmware N/A
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,75935.413,1.6,1,1
1,0,0,1,75936.379,0.966,1,1
0,0,0,1,75938.041,1.662,0,1
1,0,0,1,75939.04,0.999,0,1
0,0,0,1,75940.734,1.694,0,1
1,0,0,1,75941.749,1.015,0,1
0,0,0,1,75943.43,1.681,0,1
1,0,0,1,75944.415,0.985,0,1
0,0,0,1,75946.029,1.614,0,0
1,0,0,1,75946.989,0.96,0,0
0,0,0,1,75948.541,1.552,0,0
1,0,0,1,75949.466,0.925,0,0
0,0,0,1,75950.934,1.468,0,0
1,0,0,1,75951.788,0.854,0,0
0,0,0,1,75953.136,1.348,0,0
1,0,0,1,75953.912,0.776,0,0
0,0,0,1,75955.146,1.234,0,0
1,0,0,1,75955.862,0.716,0,0
0,0,0,1,75957.019,1.157,0,0
1,0,0,1,75957.692,0.673,0,0
0,0,0,1,75958.792,1.1,0,0
1,0,0,1,75959.436,0.644,0,0
0,0,0,1,75960.491,1.055,0,0
1,0,0,1,75961.113,0.622,0,0
0,0,0,1,75962.144,1.031,0,0
1,0,0,1,75962.749,0.605,0,0
0,0,0,1,75963.764,1.015,0,0
1,0,0,1,75964.359,0.595,0,0
0,0,0,1,75965.355,0.996,0,0
1,0,0,1,75965.944,0.589,0,0
0,0,0,1,75966.934,0.99,0,0
1,0,0,1,75967.515,0.581,0,0
0,0,0,1,75968.497,0.982,0,0
1,0,0,1,75969.071,0.574,0,0
0,0,0,1,75970.039,0.968,0,0
1,0,0,1,75970.611,0.572,0,0
0,0,0,1,75971.571,0.96,0,0
1,0,0,1,75972.139,0.568,0,0
0,0,0,1,75973.096,0.957,0,0
1,0,0,1,75973.657,0.561,0,0
0,0,0,1,75974.604,0.947,0,0
1,0,0,1,75975.166,0.562,0,0
0,0,0,1,75976.114,0.948,0,0
1,0,0,1,75976.674,0.56,0,0
0,0,0,1,75977.625,0.951,0,0
1,0,0,1,75978.182,0.557,0,0
0,0,0,1,75979.127,0.945,0,0
1,0,0,1,75979.69,0.563,0,0
0,0,0,1,75980.639,0.949,0,0
