#Firmware: console20250221 firmware 20250309@3679800073 proteus MINIMAL_PINS 7291
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,1.27567555133E8,1.026,0,0
0,0,0,1,1.27567556119E8,0.986,0,0
1,0,0,1,1.27567557146E8,1.027,0,0
0,0,0,1,1.27567558135E8,0.989,0,0
1,0,0,1,1.27567559164E8,1.029,0,0
0,0,0,1,1.27567560152E8,0.988,0,0
1,0,0,1,1.27567561177E8,1.025,0,0
0,0,0,1,1.27567562163E8,0.986,0,0
1,0,0,1,1.27567563188E8,1.025,0,0
0,0,0,1,1.27567564176E8,0.988,0,0
1,0,0,1,1.27567565203E8,1.027,0,0
0,0,0,1,1.2756756619E8,0.987,0,0
1,0,0,1,1.27567567215E8,1.025,0,0
0,0,0,1,1.275675682E8,0.985,0,0
1,0,0,1,1.27567569222E8,1.022,0,0
0,0,0,1,1.27567570208E8,0.986,0,0
1,0,0,1,1.27567571234E8,1.026,0,0
0,0,0,1,1.27567572217E8,0.983,0,0
1,0,0,1,1.2756757324E8,1.023,0,0
0,0,0,1,1.27567574221E8,0.981,0,0
1,0,0,1,1.27567575246E8,1.025,0,0
0,0,0,1,1.27567576229E8,0.983,0,0
1,0,0,1,1.27567577254E8,1.025,0,0
0,0,0,1,1.27567578236E8,0.982,0,0
1,0,0,1,1.27567579261E8,1.025,0,0
0,0,0,1,1.27567580243E8,0.982,0,0
1,0,0,1,1.27567581275E8,1.032,0,0
0,0,0,1,1.27567582257E8,0.982,0,0
1,0,0,1,1.27567583286E8,1.029,0,0
0,0,0,1,1.27567584267E8,0.981,0,0
1,0,0,1,1.275675853E8,1.033,0,0
0,0,0,1,1.27567586287E8,0.987,0,0
1,0,0,1,1.27567587326E8,1.039,0,0
0,0,0,1,1.27567588315E8,0.989,1,1
1,0,0,1,1.27567589356E8,1.041,1,1
0,0,0,1,1.27567590349E8,0.993,1,1
1,0,0,1,1.27567591394E8,1.045,1,0
0,0,0,1,1.27567592393E8,0.999,1,0
1,0,0,1,1.2756759344E8,1.047,1,0
0,0,0,1,1.27567594436E8,0.996,1,0
1,0,0,1,1.2756759548E8,1.044,1,0
0,0,0,1,1.27567596477E8,0.997,1,0
1,0,0,1,1.27567597523E8,1.046,1,0
0,0,0,1,1.2756759852E8,0.997,1,0
1,0,0,1,1.27567599564E8,1.044,1,0
0,0,0,1,1.27567600559E8,0.995,1,0
1,0,0,1,1.27567601599E8,1.04,1,0
0,0,0,1,1.27567602593E8,0.994,1,0
1,0,0,1,1.27567603633E8,1.04,1,0
0,0,0,1,1.27567604628E8,0.995,1,0
1,0,0,1,1.27567605662E8,1.034,1,0
0,0,0,1,1.27567606652E8,0.99,1,0
